,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,recon_error,vae_anomaly,latent_velocity,latent_acceleration,crisis_distance
2017-12-21,-0.13589539,-0.15159757,-1.9774826,1.2076241,-0.14766032,-0.78417367,1.2978091,0.42425674,0.19571891,0.25850862,0.013410865,-0.014131787,2.905558
2017-12-22,-0.13622682,-0.15669723,-1.9896963,1.2062019,-0.15387651,-0.7920499,1.2981911,0.43213952,0.19266185,0.25570053,0.018446501,0.005035636,2.9162762
2017-12-26,-0.13636602,-0.16892724,-2.0157099,1.2137465,-0.15948634,-0.7772211,1.2900865,0.43466127,0.18171005,0.2450141,0.034736563,0.016290061,2.9237912
2017-12-27,-0.13850285,-0.17802194,-2.0418046,1.2247415,-0.1635373,-0.7631044,1.2857509,0.43753105,0.17316054,0.23680043,0.033642605,-0.0010939576,2.9354677
2017-12-28,-0.14414172,-0.17311768,-2.033736,1.2207822,-0.16930343,-0.7636043,1.3059189,0.4408402,0.16304368,0.22662789,0.024245122,-0.0093974825,2.9441316
2017-12-29,-0.12382804,-0.205705,-2.0823755,1.2558247,-0.14929692,-0.76575816,1.2701893,0.43444672,0.13601936,0.20089464,0.082405984,0.058160864,2.9603233
2018-01-02,-0.13969864,-0.17617317,-2.0279658,1.2382401,-0.16017124,-0.76071936,1.3282845,0.42755517,0.13091977,0.19496843,0.08921788,0.0068118945,2.9590607
2018-01-03,-0.14902101,-0.15781568,-1.9910591,1.2328737,-0.14316708,-0.81768143,1.3627393,0.4412664,0.1316994,0.1959202,0.081998535,-0.0072193444,2.981436
2018-01-04,-0.14713515,-0.15615152,-1.9871995,1.2291642,-0.1412594,-0.83513355,1.3555669,0.44688112,0.13126676,0.19550416,0.020643812,-0.061354723,2.9800184
2018-01-05,-0.14770044,-0.16199638,-1.992389,1.2441177,-0.13219649,-0.83387667,1.3513341,0.44527417,0.13001059,0.19450633,0.019729009,-0.0009148028,2.9849849
2018-01-08,-0.14202313,-0.166285,-2.0149636,1.2394563,-0.14422534,-0.82323885,1.3301874,0.44733617,0.12971257,0.19419466,0.03593408,0.01620507,2.977234
2018-01-09,-0.13393922,-0.18535052,-2.0531108,1.2471033,-0.15223387,-0.79565966,1.2925055,0.4461615,0.13125305,0.19596058,0.0647193,0.028785218,2.9667542
2018-01-10,-0.141813,-0.17495303,-2.0395482,1.2405965,-0.16027853,-0.7892578,1.3118511,0.44554567,0.12918808,0.19362563,0.029609494,-0.035109803,2.9674554
2018-01-11,-0.13988174,-0.19189854,-2.0597231,1.2618136,-0.14606473,-0.780992,1.3030888,0.4432979,0.12757774,0.19255388,0.038733233,0.009123739,2.9783008
2018-01-12,-0.13031395,-0.20297016,-2.0769346,1.2711521,-0.14674094,-0.7710018,1.2854687,0.4368625,0.123559825,0.1888186,0.03239918,-0.0063340515,2.975496
2018-01-16,-0.10708426,-0.23737524,-2.121359,1.2931244,-0.14033066,-0.7585776,1.2023892,0.42616302,0.1476605,0.21366552,0.10673227,0.07433309,2.9511309
2018-01-17,-0.096849486,-0.25030875,-2.1271284,1.3010094,-0.14962676,-0.6546587,1.1504213,0.3949061,0.16013862,0.22517455,0.122191265,0.015458994,2.8889892
2018-01-18,-0.07838188,-0.23186396,-2.0928109,1.2561945,-0.17196001,-0.61724424,1.1446588,0.3712117,0.17183591,0.23525943,0.07975322,-0.042438045,2.8308105
2018-01-19,-0.077015355,-0.19936706,-2.030708,1.22855,-0.1810593,-0.6079297,1.1834638,0.35888314,0.17701969,0.2391158,0.08663874,0.006885521,2.8027222
2018-01-22,-0.063838705,-0.18625958,-1.9839058,1.2223644,-0.15775783,-0.6318811,1.1857594,0.3501243,0.17892867,0.24077377,0.0614228,-0.025215942,2.7797987
2018-01-23,-0.051437035,-0.16577,-1.9504261,1.181806,-0.17210688,-0.6249667,1.1756662,0.3390319,0.17922306,0.24000892,0.061790947,0.0003681481,2.7334788
2018-01-24,-0.039268866,-0.1551748,-1.9156139,1.1717544,-0.16787097,-0.63169473,1.1559877,0.32984892,0.18207993,0.24243042,0.045913253,-0.015877694,2.6973364
2018-01-25,-0.031627014,-0.14788571,-1.8962083,1.1495382,-0.17811534,-0.598562,1.1358001,0.31515095,0.18492495,0.24434896,0.052990198,0.007076945,2.6522007
2018-01-26,-0.02485834,-0.14743677,-1.8557804,1.1561968,-0.15762085,-0.57619226,1.1189272,0.29673746,0.18704253,0.24591298,0.057174746,0.004184548,2.6126018
2018-01-29,0.02234684,-0.16446559,-1.8273829,1.0989974,-0.15070938,-0.5104773,0.95479983,0.2460742,0.23716159,0.2943346,0.20116487,0.14399013,2.4393299
2018-01-30,0.0509402,-0.17696561,-1.7860324,1.0912535,-0.16278422,-0.34719718,0.83921784,0.18252413,0.2684134,0.32397667,0.21667412,0.015509248,2.289223
2018-01-31,0.065652356,-0.1356051,-1.6899792,1.0583571,-0.18953195,-0.3120257,0.85301155,0.15191326,0.27894083,0.33282286,0.123755015,-0.092919104,2.2175903
2018-02-01,0.085382685,-0.117063925,-1.6336133,1.0166236,-0.17687406,-0.2991509,0.8172493,0.12740296,0.28928337,0.3423109,0.08864271,-0.035112306,2.1378946
2018-02-02,0.10121144,-0.2110733,-1.6419303,1.0431824,-0.06587821,-0.11234292,0.4920488,0.09668666,0.40740925,0.45907095,0.4046962,0.31605348,1.9183232
2018-02-05,-0.06359775,-0.2766137,-1.4479709,0.992692,0.048360214,0.34105685,-0.1707967,0.2062542,1.5925561,1.6433465,0.86117256,0.45647636,1.4869095
2018-02-06,0.020417944,-0.29671264,-1.2102245,0.8245156,-0.047022372,0.84390455,-0.69547254,-0.041196894,1.9154917,1.9705142,0.8311075,-0.03006506,1.2810913
2018-02-07,0.007798657,-0.2658611,-1.0434583,0.6161256,-0.05640552,0.946827,-0.9635481,-0.06811513,2.1178784,2.1743343,0.3944852,-0.4366223,1.1856394
2018-02-08,-0.11757867,-0.26208848,-0.8473737,0.5257666,0.07140756,1.1521448,-1.3560026,0.020822171,2.4653952,2.528265,0.5317608,0.1372756,1.4096347
2018-02-09,-0.1864993,-0.22938932,-0.7212223,0.3650227,0.07283406,1.3635163,-1.737242,-0.015572615,2.5771074,2.6462312,0.48879457,-0.042966247,1.7142327
2018-02-12,-0.2111882,-0.20352443,-0.70488495,0.22830047,0.08082108,1.4301853,-1.9839683,-0.067183554,2.584577,2.658677,0.29712707,-0.1916675,1.9004444
2018-02-13,-0.19479582,-0.15807389,-0.6805586,0.12984328,0.08469285,1.4545664,-2.1062157,-0.11155325,2.5987806,2.6761441,0.1736162,-0.12351087,1.9856106
2018-02-14,-0.21478383,-0.014690265,-0.6217428,0.04209377,0.07283488,1.3340044,-2.1095278,-0.11534074,2.5894928,2.6660283,0.21637647,0.042760268,1.8899643
2018-02-15,-0.18403189,-0.04494217,-0.6097024,0.006032467,0.085060075,1.2599033,-2.0888035,-0.16116029,2.5613887,2.6375804,0.10712424,-0.10925223,1.8307052
2018-02-16,-0.15054856,-0.0058157295,-0.5764534,-0.0580952,0.05745861,1.2420161,-2.1089602,-0.1889125,2.5389614,2.6160722,0.10063863,-0.006485611,1.8303208
2018-02-20,-0.13939174,0.017175272,-0.55032426,-0.10420267,0.059091225,1.2580389,-2.1553094,-0.20901918,2.5192437,2.598756,0.0792062,-0.02143243,1.8782233
2018-02-21,-0.14139907,0.117525384,-0.4976142,-0.16494995,0.034647867,1.2021816,-2.1166282,-0.19941793,2.4957626,2.5755227,0.14781305,0.06860685,1.816027
2018-02-22,-0.12809922,0.14557546,-0.48218635,-0.18623674,0.011298448,1.1494291,-2.0494716,-0.21583343,2.487575,2.566113,0.09880451,-0.04900854,1.733494
2018-02-23,-0.14405857,0.15655117,-0.47593772,-0.17734218,0.021935731,1.0752528,-1.9876082,-0.21227446,2.4807942,2.5578816,0.09974142,0.0009369105,1.6424671
2018-02-26,-0.11375977,0.1705601,-0.43290386,-0.19300187,0.017970562,0.95242053,-1.8637938,-0.2239182,2.4757512,2.5500743,0.18379462,0.084053196,1.4795376
2018-02-27,-0.07724474,0.1842105,-0.3770989,-0.2480269,0.034168497,0.9055353,-1.8521721,-0.24410927,2.469312,2.544839,0.10327136,-0.08052326,1.4639913
2018-02-28,-0.086851105,0.19207591,-0.3668891,-0.25229162,0.026561067,1.0145816,-1.9597175,-0.25582922,2.4379737,2.5173836,0.1546897,0.05141834,1.6098272
2018-03-01,-0.08948113,0.14189862,-0.36400914,-0.2616872,0.05732107,1.1777859,-2.177258,-0.29371715,2.4266212,2.512089,0.28100255,0.12631285,1.878989
2018-03-02,-0.12097801,0.21343188,-0.3628309,-0.27760643,-0.0018784925,1.1449082,-2.1090865,-0.26066744,2.4197526,2.5030527,0.12918606,-0.15181649,1.8061718
2018-03-05,-0.10740571,0.23523031,-0.3277752,-0.30277488,0.008932397,1.0437874,-2.0201337,-0.26736352,2.406031,2.4871602,0.14429644,0.0151103735,1.6919361
2018-03-06,-0.08434133,0.23497702,-0.31623188,-0.30997947,-0.015926518,0.97121614,-1.9184552,-0.27076817,2.4105592,2.4890952,0.13019922,-0.014097214,1.5751427
2018-03-07,-0.06782214,0.24789077,-0.2864565,-0.30682367,-0.023914084,0.90385526,-1.8321478,-0.2743826,2.414118,2.490943,0.11575622,-0.014443003,1.4767834
2018-03-08,-0.052127227,0.24390073,-0.29514408,-0.2817946,-0.031122252,0.8139875,-1.7006159,-0.27536166,2.428955,2.5025222,0.1624622,0.046705984,1.3187668
2018-03-09,-0.04244633,0.24414243,-0.29130858,-0.24228504,-0.008988351,0.7057079,-1.5754569,-0.28802708,2.451597,2.52222,0.17236318,0.009900972,1.1588964
2018-03-12,0.0078250915,0.23786078,-0.29039398,-0.23927823,-0.01979383,0.6044842,-1.4724318,-0.2893918,2.4739773,2.5430927,0.15347826,-0.018884912,1.0312283
2018-03-13,0.022766218,0.2280254,-0.32883996,-0.19907337,-0.006731063,0.6091022,-1.4585054,-0.30671528,2.45361,2.522814,0.064035185,-0.08944308,1.0012857
2018-03-14,0.035908207,0.20601144,-0.38806987,-0.1771844,-0.005786121,0.6348144,-1.4623759,-0.3158513,2.4556882,2.5250933,0.07351934,0.009484157,0.997666
2018-03-15,0.038053766,0.19483282,-0.4274892,-0.12378965,-0.014271587,0.6355071,-1.3994442,-0.3141976,2.4710577,2.5389633,0.09257461,0.01905527,0.92571276
2018-03-16,0.051488325,0.19056037,-0.4512472,-0.090936035,-0.013985656,0.57345045,-1.2828724,-0.32119504,2.500078,2.5653298,0.13903812,0.046463504,0.79191047
2018-03-19,0.07782395,0.16823341,-0.5202958,-0.12561351,0.0219516,0.61586463,-1.3926513,-0.36378533,2.444511,2.5122416,0.15529998,0.01626186,0.9139979
2018-03-20,0.060978845,0.14383848,-0.5664881,-0.058702767,-0.014030576,0.6952778,-1.3811865,-0.3642414,1.4121183,1.4795574,0.12337936,-0.03192062,0.9279664
2018-03-21,0.07839598,0.14776449,-0.58637947,-0.030815497,-0.0026691556,0.6411917,-1.3117721,-0.38209862,1.1808215,1.2465413,0.0984061,-0.024973258,0.84441006
2018-03-22,0.069445506,0.055502817,-0.7030665,-0.045866847,0.067423895,0.8526703,-1.6588181,-0.42395934,1.1174043,1.1900465,0.44075418,0.34234807,1.2631435
2018-03-23,0.05382456,0.034745976,-0.73521346,-0.029173285,0.041022196,0.9966594,-1.826688,-0.4507741,0.8808871,0.9577258,0.22872739,-0.21202679,1.480195
2018-03-26,0.023844466,0.029616103,-0.7761657,-0.027270123,0.022437751,1.0120689,-1.8516264,-0.46842277,0.7571814,0.833813,0.064203285,-0.16452411,1.5146316
2018-03-27,0.049261346,0.048140302,-0.71768624,-0.0655911,0.04068713,0.93074805,-1.8242779,-0.46768332,0.7002816,0.7759207,0.116499424,0.05229614,1.4459543
2018-03-28,0.02586098,0.03991942,-0.736306,-0.06307833,0.013416678,1.0124785,-1.8947761,-0.43065515,0.6586631,0.7352743,0.12137873,0.0048793033,1.5402145
2018-03-29,0.007267788,0.12051009,-0.7092759,-0.068848535,-0.0015878752,0.9127291,-1.7701442,-0.4055516,0.6301547,0.7039428,0.18423587,0.06285714,1.3719203
2018-04-02,0.019374952,0.08100708,-0.6605068,-0.09946805,0.059350505,0.94475216,-1.8964915,-0.42502412,0.65345675,0.7304282,0.16156991,-0.022665963,1.5021883
2018-04-03,-0.009680077,0.06447111,-0.7077205,-0.07732545,0.0074448213,1.0310241,-1.9493904,-0.4208848,0.6430167,0.72028,0.12957445,-0.03199546,1.5888122
2018-04-04,0.021641001,0.16207694,-0.63467085,-0.10855512,0.006544195,0.82659,-1.7395922,-0.4196988,0.62157655,0.6943675,0.3203596,0.19078514,1.3035234
2018-04-05,-0.0011827201,0.16219,-0.63602823,-0.09216729,-0.011809617,0.82349443,-1.6913579,-0.38350084,0.6205523,0.69217116,0.06909868,-0.2512609,1.2526349
2018-04-06,0.012803897,0.111009955,-0.63204706,-0.09711014,0.053657666,0.87930363,-1.831612,-0.42352486,0.6348359,0.70962465,0.17756431,0.10846563,1.4105693
2018-04-09,-0.0008111149,0.10108684,-0.6326793,-0.100341976,0.012262121,0.9691181,-1.9057887,-0.40135193,0.63585037,0.7118113,0.1267625,-0.050801814,1.5132905
2018-04-10,-0.026434049,0.09228645,-0.66321164,-0.09299685,0.020418957,0.9978558,-1.9388447,-0.39460787,0.6414629,0.71772504,0.061243184,-0.06551931,1.5562475
2018-04-11,-0.019284353,0.17477295,-0.59801716,-0.12466931,-0.005893357,0.86450696,-1.7665308,-0.35943782,0.63385165,0.7061866,0.24801587,0.18677267,1.3369498
2018-04-12,-0.029220685,0.1959025,-0.5701198,-0.08729483,0.0002906993,0.81224954,-1.6668286,-0.35655463,0.6400999,0.71014416,0.12425059,-0.123765275,1.2207603
2018-04-13,0.0030412525,0.22331598,-0.50506586,-0.061222896,0.0030461103,0.64886844,-1.4632212,-0.37021834,0.6216398,0.68721503,0.27394846,0.14969787,0.96966
2018-04-16,0.014766291,0.22580288,-0.4960876,-0.029837787,0.010272272,0.56208813,-1.3302193,-0.376153,0.6253189,0.68835735,0.16284062,-0.11110784,0.81524354
2018-04-17,0.028783575,0.22953506,-0.48061448,0.0030270517,0.0117381215,0.4651419,-1.1851367,-0.38657117,0.644969,0.7054257,0.17913166,0.016291037,0.6520417
2018-04-18,0.049760565,0.23434936,-0.4780534,0.005099669,0.0024375096,0.38822263,-1.0963216,-0.3772537,0.6579165,0.7170752,0.12021679,-0.05891487,0.5460744
2018-04-19,0.059227034,0.22788404,-0.49607426,0.016096398,0.006608829,0.37234357,-1.0714514,-0.39100525,0.66394,0.7231289,0.040672697,-0.07954409,0.521123
2018-04-20,0.07417704,0.22026628,-0.51389664,0.01283671,0.010626212,0.38174206,-1.0998889,-0.41634127,0.65977216,0.7201357,0.04652819,0.0058554932,0.55716854
2018-04-23,0.070862785,0.2262258,-0.50943017,0.019063458,-0.010192007,0.39365724,-1.0850155,-0.4102251,0.6511503,0.71168107,0.030646645,-0.015881546,0.5448698
2018-04-24,0.105584875,0.2234073,-0.5353572,-0.0072035342,0.015488446,0.38339385,-1.1415739,-0.4630142,0.6477744,0.71031296,0.09657169,0.06592505,0.61707807
2018-04-25,0.09948553,0.2145544,-0.5492414,-0.003218919,-0.017726652,0.44599277,-1.1639192,-0.45047137,0.64796364,0.7114301,0.07747727,-0.019094422,0.64775395
2018-04-26,0.09340678,0.2152463,-0.55609334,0.0047794133,-0.013200313,0.43908864,-1.1290967,-0.44630668,0.65504336,0.71799105,0.038032293,-0.039444976,0.61412
2018-04-27,0.09411262,0.2212205,-0.54010075,0.007822633,-0.019811444,0.37038139,-1.0441942,-0.40639538,0.66325057,0.72425467,0.11775805,0.07972576,0.5044721
2018-04-30,0.106971696,0.2156406,-0.5501671,0.008405238,-0.00023394823,0.34231746,-1.0383984,-0.41433167,0.6564187,0.71739364,0.039567664,-0.07819039,0.49664336
2018-05-01,0.10645108,0.21619558,-0.5605897,0.033252865,-0.010376126,0.3231553,-0.97803456,-0.40643758,0.6505565,0.71035844,0.07001981,0.030452147,0.4349284
2018-05-02,0.117709026,0.2005383,-0.60427046,0.05119987,-0.0009983033,0.3099498,-0.9561643,-0.4121262,0.6540238,0.7132724,0.058094718,-0.011925094,0.41915017
2018-05-03,0.12743883,0.20209001,-0.6177852,0.08014922,-0.003727816,0.28695846,-0.90609276,-0.41879418,0.6616438,0.72010934,0.06484954,0.006754823,0.38235787
2018-05-04,0.12554322,0.19141135,-0.643637,0.13421367,0.01769337,0.24398953,-0.8405117,-0.4315612,0.5890629,0.64612794,0.102362,0.03751246,0.34769616
2018-05-07,0.11832361,0.18124467,-0.6817879,0.15083657,0.002266571,0.20462272,-0.75446457,-0.39212817,0.53994644,0.59480083,0.1124015,0.010039501,0.2830261
2018-05-08,0.11243527,0.1808245,-0.7199178,0.18575564,0.0018227398,0.16393009,-0.66957283,-0.3617985,0.50370437,0.5566819,0.11176162,-0.0006398782,0.26678744
2018-05-09,0.09322767,0.17640892,-0.7411737,0.2451779,0.022844642,0.11011953,-0.549876,-0.34241658,0.48324758,0.5340179,0.1497055,0.037943877,0.31504577
2018-05-10,0.08999057,0.16507344,-0.79713076,0.28707823,0.030121148,0.04571235,-0.4450515,-0.31478482,0.46545893,0.5144776,0.14484033,-0.0048651695,0.41689292
2018-05-11,0.06770383,0.17120598,-0.85266334,0.31590503,0.01762098,-0.01984212,-0.33110487,-0.2640456,0.47449434,0.5217224,0.15640046,0.011560127,0.5282071
2018-05-14,0.05542223,0.1542753,-0.94200575,0.37005657,0.016906708,-0.0832633,-0.2307996,-0.22468472,0.4155996,0.4616767,0.1642715,0.007871047,0.6789495
2018-05-15,0.06398086,0.106663465,-1.0189061,0.4210479,0.013150781,-0.08079866,-0.23833226,-0.21498868,0.39001152,0.4364989,0.104999304,-0.0592722,0.74225277
2018-05-16,0.03301038,0.103476554,-1.0717304,0.48334512,-0.008915946,-0.09759972,-0.1183292,-0.17603672,0.38806984,0.43360117,0.15597397,0.050974667,0.8730167
2018-05-17,0.023508832,0.09300475,-1.1358206,0.5317321,-0.010567613,-0.19265115,0.006591812,-0.12939513,0.39045376,0.43545586,0.18293987,0.026965901,1.0412531
2018-05-18,-0.002253905,0.06467223,-1.2423773,0.6119218,-0.024377696,-0.26349944,0.15468778,-0.062133577,0.33527327,0.38001543,0.22564992,0.04271005,1.2580785
2018-05-21,-0.027007893,0.03331922,-1.3452868,0.7181449,-0.029540025,-0.3341355,0.31978416,0.0014624931,0.29747704,0.3427353,0.24451356,0.018863633,1.4971366
2018-05-22,-0.04342009,0.012571022,-1.4308548,0.7974204,-0.043075725,-0.43106395,0.46592146,0.067586705,0.25882414,0.30526233,0.22274019,-0.021773368,1.7133979
2018-05-23,-0.07235272,0.00028441846,-1.4997828,0.86476684,-0.04952272,-0.4988268,0.60200524,0.1213966,0.25405645,0.30165702,0.19058421,-0.032155976,1.898735
2018-05-24,-0.08513035,-0.01779607,-1.5639988,0.91310143,-0.052051757,-0.5656439,0.6925367,0.16507727,0.24738252,0.29641536,0.14671391,-0.0438703,2.042667
2018-05-25,-0.085349515,-0.04466618,-1.6296368,0.945269,-0.065833166,-0.5744608,0.72198886,0.19227684,0.24156706,0.2917279,0.08910697,-0.057606943,2.1178548
2018-05-29,-0.042159453,-0.12351163,-1.6912854,0.9884423,-0.046840876,-0.4960492,0.514252,0.15117973,0.28513828,0.33665472,0.2551453,0.16603833,2.0149245
2018-05-30,-0.02716808,-0.10431318,-1.6306,1.0069556,-0.09384209,-0.3745338,0.55579203,0.11231355,0.28289872,0.3337169,0.1575755,-0.09756981,1.9691576
2018-05-31,0.00048296154,-0.10875483,-1.6200356,0.9980476,-0.09303338,-0.38287064,0.56338567,0.10941671,0.2790933,0.3302445,0.03333884,-0.12423666,1.966716
2018-06-01,-0.0138851255,-0.080341086,-1.5824826,1.0032071,-0.10246138,-0.4079608,0.685616,0.12522654,0.28118247,0.33192763,0.1354963,0.10215746,2.0340805
2018-06-04,-0.029780641,-0.05617816,-1.598696,0.99901795,-0.10826713,-0.49784026,0.8092757,0.17781909,0.2775081,0.328725,0.16518672,0.029690415,2.1558216
2018-06-05,-0.05090116,-0.041725263,-1.6165605,1.0090724,-0.11165806,-0.57220066,0.8892464,0.2232002,0.27304122,0.3249657,0.12276369,-0.042423025,2.2536426
2018-06-06,-0.078981355,-0.054441527,-1.6501205,1.0621451,-0.09776473,-0.6480904,0.99449253,0.26457444,0.25827014,0.31192213,0.15373367,0.030969977,2.3976078
2018-06-07,-0.089037165,-0.065654606,-1.7067375,1.082435,-0.10640293,-0.7024537,1.0192487,0.30116144,0.25342488,0.30848816,0.09394402,-0.05978965,2.4757197
2018-06-08,-0.10691224,-0.080770984,-1.749886,1.1054262,-0.117489174,-0.7176346,1.0551772,0.3292734,0.24649167,0.30260983,0.07330018,-0.020643838,2.5424051
2018-06-11,-0.11695118,-0.09078103,-1.7907915,1.1209855,-0.1263262,-0.72660005,1.0804121,0.3493984,0.24215668,0.2990469,0.057590116,-0.015710067,2.5934918
2018-06-12,-0.12857367,-0.10439469,-1.8357723,1.1506653,-0.12957522,-0.74435973,1.1241713,0.37285116,0.2375915,0.29575264,0.07755918,0.019969065,2.6687112
2018-06-13,-0.12940498,-0.12942934,-1.8809688,1.1838772,-0.12524419,-0.75847006,1.1292447,0.386093,0.2340409,0.29358238,0.064746656,-0.012812525,2.7171068
2018-06-14,-0.14741756,-0.123570636,-1.8965644,1.1916766,-0.14030677,-0.7597423,1.1927247,0.40079793,0.2324527,0.29249403,0.07167481,0.0069281533,2.7739463
2018-06-15,-0.15212788,-0.12912253,-1.91063,1.2108777,-0.13186793,-0.8081668,1.2315905,0.41926533,0.22858874,0.2898625,0.06990903,-0.0017657802,2.8351154
2018-06-18,-0.15269779,-0.14587359,-1.9483663,1.2329148,-0.12842949,-0.81425536,1.2342523,0.42692417,0.21775863,0.2800219,0.048012745,-0.021896284,2.869013
2018-06-19,-0.1441326,-0.17270297,-1.997288,1.2602379,-0.12158592,-0.8046312,1.201014,0.42499903,0.21821018,0.2814461,0.07197926,0.023966517,2.88086
2018-06-20,-0.1528634,-0.1624281,-2.0017383,1.2462356,-0.14608191,-0.76653624,1.2273988,0.42350084,0.21646258,0.27914327,0.05610121,-0.015878052,2.88153
2018-06-21,-0.1360844,-0.2045107,-2.055767,1.2868233,-0.114095576,-0.76438624,1.1459024,0.4182767,0.21927407,0.2831355,0.11964799,0.06354678,2.874852
2018-06-22,-0.13802798,-0.18183981,-2.0397763,1.2586591,-0.15339723,-0.70828867,1.181941,0.40491748,0.21514823,0.27784264,0.08795157,-0.031696416,2.8557003
2018-06-25,-0.11224817,-0.24994446,-2.084523,1.3200948,-0.07890604,-0.6686208,0.9845999,0.37486395,0.26385894,0.32723182,0.24093291,0.15298134,2.7716835
2018-06-26,-0.08408193,-0.21150704,-2.0162246,1.2613889,-0.1585446,-0.5384108,0.99644095,0.32033196,0.27152637,0.3320345,0.1918143,-0.04911861,2.6633263
2018-06-27,-0.04947363,-0.23601042,-1.9765432,1.2782192,-0.10219534,-0.49671268,0.86295754,0.28182918,0.29659697,0.35675016,0.16694395,-0.024870351,2.5510733
2018-06-28,-0.010071114,-0.20513083,-1.862141,1.2204844,-0.14119753,-0.39307463,0.8233654,0.21311447,0.30663127,0.36406732,0.19359376,0.026649803,2.3958805
2018-06-29,0.016084537,-0.16346094,-1.7784561,1.1523645,-0.15264848,-0.39243713,0.84290475,0.18540075,0.31266186,0.36835602,0.12387635,-0.06971741,2.3221643
2018-07-02,0.028753147,-0.13464023,-1.7061176,1.103574,-0.15009815,-0.40083435,0.8390364,0.16936253,0.31452388,0.36903554,0.09462396,-0.029252388,2.2563257
2018-07-03,0.050425336,-0.124990925,-1.6587397,1.0640367,-0.14198981,-0.37421006,0.7819652,0.14030321,0.31714588,0.37067,0.09616042,0.0015364587,2.164652
2018-07-05,0.048218593,-0.105657056,-1.6053745,1.0384576,-0.14696233,-0.34899056,0.77895105,0.12328191,0.31913224,0.37143078,0.06957273,-0.026587687,2.113582
2018-07-06,0.037667796,-0.074600056,-1.547688,1.0130733,-0.1361239,-0.40423876,0.82107884,0.13076809,0.32068643,0.37225464,0.10024258,0.030669846,2.1149573
2018-07-09,0.026111737,-0.05642478,-1.5399371,0.9885129,-0.130351,-0.43406618,0.8408371,0.1444729,0.32017177,0.37129724,0.051267803,-0.048974775,2.1227312
